AuthorID	Name	Gender	DoB	DoD	OccupID	ReligionID	PoliticsID	NationID	Notes
1223	"Coffey, Charles (d. 1745)"	Male			10	0	0	4	ODNb: writer.
1224	"Harte, Walter (1708&#47;9-1774)"	Male			10	0	0	2	ODNB: writer. Poetry on reason and religion. Accused of Socinianism.
1225	"Mottley, John (1692-1750)"	Male			10	0	0	2	"ODNB: writer. ""The family were firm supporters of the Commonwealth and later of William III."""
1226	"Cibber, Theophilus (1703-1758)"	Male			38	0	0	2	ODNB: actor and playwright.
1227	"Smedley, Jonathan (1671-1729)"	Male			34	35	1	4	"ODNB: Church of Ireland dean of Clogher and writer. ""Despite these duties he was able to spend time in Dublin; there he identified strongly with the whigs at a time of rising political partisanship."" ""His place within the whig interest was confirmed when in 1715 he was chosen to preach to Irish protestants at St James's, Piccadilly, on the anniversary of the uprising of 1641."" ""He accused the high-churchmen and tories of dividing the protestant interest and thereby, covertly at least, advancing Catholicism."" ""Staunch for the Hanoverians he championed the dissenters and disparaged the high-churchmen who had alleged that the established church was in danger."" Repeated tangles with Swift."
1228	"Baker, Richard, Sir (c. 1568-1645)"	Male			10	0	0	2	ODNB: religious writer and historian.
1229	"Barber, Mary (c.1685-1755)"	Female			2	0	0	4	"ODNB: poet. Unknown parentage. ""She married Rupert Barber (d. 1777?), a Dublin woollen draper, and lived in Werburgh Street, Dublin, from at least 1705 to at least 1724."" ""Barber entered Swift's circle, coming to know Delany, the poet and classical scholar Constantia Grierson, and Laetitia Pilkington."" ""In 1734 she was arrested in England with Matthew Pilkington and others for possession of manuscript copies of some of Swift's political poems attacking Walpole's administration."""
1230	"Boyse, Samuel (1708-1749)"	Male			2	0	0	4	"ODNB: poet. Son of Joseph Boyse (1660â€“1728), a dissenting minister. Born in Dublin. ""His father probably intended him for the Presbyterian ministry."" ""For instance: in 1737 The Olive, an Heroic Ode earned Boyse 10 guineas from its dedicatee, Sir Robert Walpole."" ""At this time, though, Boyse wrote his best work. His Deity (1739), a long poem in heroic couplets on the attributes of God, shows a firm religious conviction and an intellectual strength quite out of keeping with the disorder of its author's life."""
1231	"Lillo, George  (1691&#47;3-1739)"	Male			33	3	7	2	"ODNB: playwright. ""In politics he sympathized with constitutional monarchy as propounded by the â€˜patriotâ€™ opposition to Walpole and the whig establishment.  In religion he was a dissenter, and an essentially Calvinist point of view informs his plays, though his burial in the vault of St Leonard's Church, Shoreditch, suggests that ultimately he became a member of the Church of England."""
1232	"Pilkington, Matthew (1701-1774)"	Male			10	35	0	4	ODNB: satirist and art historian.
1233	"Thomson, Isaac (fl. 1731)"	Male			0	0	0	0	Not in ODNB
1234	"Dodsley, Robert (1703-1764)"	Male			10	0	0	2	"ODNB: bookseller and writer. ""At some time before September 1729 Dodsley became a footman to Charles Dartiquenave, a well-known London epicure, friend of Swift and Pope, member of the Kitcat Club, and contributor to The Tatler."" Laboring class poet."
1235	"Ogle, George (1704-1746); Joannes Secundus Nicolaius"	Male			0	0	0	0	
1236	"Travers, H. (f. 1730)"	Unknown			0	0	0	0	Not in ODNB.
1237	"Jortin, John (1698-1770)"	Male			10	17	0	2	"ODNB: ecclesiastical historian and literary critic. Son of French Huguenot, Renatus Jortin (d. 1707). ""By far Jortin's most important contribution to learning began to appear in 1751: his Remarks on Ecclesiastical History amounted to five volumes, concluding with two posthumous volumes in 1773. They constitute the most significant Anglican ecclesiastical history of the eighteenth century and were written from a markedly latitudinarian perspective (Jortin had given up reading the Athanasian creed in the 1730s)."" ""He contributed miscellaneous observations on Archbishop Tillotson's sermons to Thomas Birch's Life of Tillotson (1752); they comprise a late latitudinarian defence of the theology of a latitudinarian hero."""
1238	"Kelly, John (1680-1751)"	Male			10	0	7	13	"ODNB: writer. Probably born in Jamaica. ""Whether from conviction or opportunism, Kelly was also a prolific (and sometimes inflammatory) partisan writer. His pamphlets of 1727, The Hotch-Potch and The History of the Fall of Count Olivarez, Sole Minister to Philip IV, were anti-ministerial satires which attracted government scrutiny, the latter being identified in an official memorandum as â€˜done by one Kelly in the Fleetâ€”a West Indian who understands Spanish, Italian and French and gets his living by translatingâ€™ (PRO, SP 36/5, 181). Timon in Love had a mildly oppositional colouring, and Kelly's later plays The Plot, performed three times at Drury Lane in January 1735, and The Fall of Bob, or, The Oracle of Gin (which in January 1737 was picked by Fielding at Haymarket to lead off the season that was to culminate in the Licensing Act) were more blatantly anti-Walpole. So was Desolation, or, The Fall of Gin, a verse satire published as the Gin Act passed into law in May 1736."" ""Deprived of his livelihood as an anti-Walpole polemicist and playwright, Kelly turned (like Fielding) to the expanding market for prose fiction."""
1239	"Peck, Francis (1692-1743)"	Male			10	0	0	2	ODNB: antiquary.
1240	"Chandler, Mary (1687-1745)"	Female			2	3	1	2	"ODNB: poet. Daughter of dissenting minister. WWW: see David Shuttleton's ""Mary Chandler's description of Bath"": ""Here it is argued that as a dissenter, a Whig and an economically independent, unmarried, propertied tradeswoman, Chandler's sometimes overtly pro-Hanoverian poetry complicates our notions of Augustanism."""
1241	"Masters, Mary (1694-1771)"	Female			2	0	0	2	"ODNB: poet and letter-writer. Laboring class poet, but genteel social connections ""mean that Masters, unlike Mary Collier, Mary Leapor, and Ann Yearsley, was not a typical plebeian poet."""
1242	"Wesley, John (1703-1791)"	Male			34	10	3	2	"ODNB: Church of England clergyman and a founder of Methodism. ""Wesley's mother was a Jacobite, his father a tory who supported the new Hanoverian dynasty. Though possibly flirting with Jacobitism and certainly criticizing the Walpole administration during his Oxford period, Wesley soon adopted his father's position."" ""In 1785 he claimed that he and his brother Samuel were, like their father, â€˜Toriesâ€™ but not Jacobites (â€˜I am no more a Jacobite than I am a Turkâ€™) ."" ""Wesley stated that a tory is â€˜one that believes God, not the people, to be the origin of all civil powerâ€™ (ibid., 7.305â€“6)."" ""Despite early high-church and even Jacobite associations, his advice in 1747 had been to vote for â€˜one that loves Godâ€™ or at least one who â€˜loves King George who has been appointed to reign over usâ€™ (Works, 11.196â€“8). Between 1768 and 1778 he took sides more decisively by opposing Wilkite cries for â€˜libertyâ€™ in Free Thoughts on the Present State of Public Affairs (1768) and Thoughts on Liberty (1772)."" ""Methodism's counter-revolutionary role is now debatable and some would rather see Methodism as emerging from opposition to whig hegemony."""
1243	"Green, Matthew (1696-1737) [pseud. Peter Drake, a Fisherman of Brentford]"	Male			2	3	0	2	"ODNB: ""poet, is said to have been born into a dissenting family in London, but the puritanical strictness of the sect wearied him, so that he took up â€˜some free notions on religious subjectsâ€™ (European Magazine)."""
1244	"Bowden, Samuel (fl. 1733-1761)"	Male			19	0	0	2	"ODNB: physician and poet. ""The Presbyterian minister John Bowden (d. 1750), thought to be Samuel's brother, was in Frome prior to 1700, and it was for him that the meeting-house in Rook Lane was built in 1707."""
1245	"Adams, Jean (1710-1765)"	Female			2	0	0	5	"ODNB: poet. She had ""a reputation for piety and the knowledge of Calvinist theology."""
1246	"Huartes, John"	Male			0	0	0	0	
1247	"Cooke, Thomas (1703-1756); Terence (c. 190 - 159 B.C.)"	Male			0	0	0	0	
1248	"Paget, Thomas Catesby, Lord Paget (1689-1742)"	Male			12	0	7	2	"ODNB: politician. ""He was one of the gentlemen of the bedchamber to the prince of Wales. On the latter's accession as George II he continued in the same post, which he held until 1736, when ill health forced him to resign. He was elected MP for Staffordshire on 3 February 1715 and on 22 March 1722. He also stood for Middlesex in 1727, but was defeated. He generally voted with the opposition."" ""Paget was a writer of minor repute, and his work, which was mildly praised by Horace Walpole, was collected as Miscellanies in Prose and Verse (1741)."""
1249	"Brooke, Henry (c. 1703-1783)"	Male			10	10	7	4	"ODNB: writer and playwright. ""Brooke returned to London in 1728 to pursue his legal and his literary career. His didactic and religious poem Universal Beauty (1735), which established his initial fame, also testified to the increasing sentimentality of his religious feeling which later moved the Brooke household towards Methodism."" HIs play on Gustavus Vasa ""seen as criticism against Sir Robert Walpole and in favour of Frederick, prince of Wales, and the patriot whigs."" ""In the tense months of the Jacobite rising in Scotland, Brooke showed his whiggish, anti-Catholic colours by publishing a number of vehement pamphlets, the Farmer's Letters, warning the protestants of Ireland that the country's comparative quietude was but a matter of appearance, and that the disaffected Catholic natives were poised to join the Jacobite cause and rise in a genocidal re-enactment of the 1641 rising."""
1250	"Hildebrand, Jacob (1692&#47;3-1739)"	Male			2	0	0	0	ODNB: poet. 
1251	"Hughes, John (1678?-1720)"	Male			10	3	1	2	"ODNB: writer and librettist. ""Hughes was descended from well-educated, middle-class puritans, a background that influenced his politics and literary outlook."" ""Hughes's early education was in dissenting schools in London."" ""Hughes did not enter the ministry and probably soon thereafter conformed."" ""His poetic reputation was established with a series of ambitious and inflated panegyrics: The Triumph of Peace (1698), The Court of Neptune, Occasioned by King William's Return from Holland in 1699 (1700), and The House of Nassau: A Pindarick Ode (1702). They express a dissenting whig's celebration of William III and whig ideals, and he probably entertained hopes that they would secure him political favour."""
1252	"Ingram, Anne [n&eacute;e Howard; other married name Douglas], Viscountess Irwin (c. 1696-1764)"	Female			2	0	0	2	ODNB: poet.
1253	"Duck, Stephen (1705-1756)"	Male			2	0	0	2	ODNB: poet.
1254	"Fitzgerald, Thomas (1695-1752)"	Male			0	0	0	0	Not in ODNB.
1255	"Bernard, Thomas (1684&#47;5-1755)"	Male			0	0	0	0	Not in ODNB.
1256	"Denne, John (1693-1767)"	Male			9	2	0	2	ODNB: Church of England clergyman and antiquary.
1257	"Thurston, Joseph (1704-1732)"	Male			2	0	0	2	ODNB: poet. Father was a leading whig in Colchester. Known to Pope. Dies young.
1258	"Rowe [n&eacute;e Singer], Elizabeth (1674-1737)"	Female			2	3	0	2	"ODNB: poet and devotional writer. ""Her father had been a nonconformist minister, and during the reign of Charles II was imprisoned for his religious beliefs in Ilchester."" ""Isaac Watts, a kindred spirit, the dissenting minister and hymn writer, addressed a poem to her."""
1259	"Ogle, George (1704-1746)"	Male			10	0	0	0	"ODNB: translator. Born where? Ireland? ""Ogle primarily resided and published in London."""
1260	"Miller, James (1706-1744); Shakespeare (1564-1616)"	Male			0	0	0	0	
1261	"Glover, Richard (1712-1785)"	Male			12	0	7	2	"ODNB: writer and politician. Born in London. ""As a prominent City merchant opposing Walpole's pacific foreign policy, Glover allied himself with the group of 'patriot' whigs led by George Lyttleton, with Frederick, prince of Wales, as figurehead."" ""In 1739 Glover published 'London, or, The Progress of Commerce', a whig panegyric identifying England's destiny as commercial capital of the world."""
1262	"Bayle, Pierre (1647-1706); Anonymous"	Unknown			0	0	0	0	
1263	"Holles, John, Earl of Clare (ca. 1565-1637)"	Male			12	0	0	2	ODNB: landowner and politician
1264	"Guazzo, Stefano (1530-1593)"	Male			0	0	0	0	
1265	"Hume, David (1711-1776)"	Male			5	0	31	5	"ODNB: philosopher and historian. ""Against Bolingbroke's marriage of whig constitutional shibboleths and classical republican virtue, Hume emphasized the importance of regular political institutions, of â€˜civilâ€™ liberty, and of the stabilizing force of interest."" ""The Essays might thus be read as a defence of the government whigs, except that Hume cast doubt on the exceptionalism which was fundamental to any whig view of English liberties: a â€˜civilised European monarchyâ€™ such as that of France, he insisted, was not a despotism."" ""The impartiality to which he aspired was between whig and tory interpretations of the great conflict between crown and parliament, the former epitomized in the earlier History of England (1726â€“31) by the Huguenot Rapin-Thoyras."" ""The increasingly xenophobic atmosphere in England in the early 1760s seems to have provoked Hume into adopting a more tory posture."" But ""he had arguably remained true to his characterization of himself in 1748, in a letter to Henry Home, as â€˜a Whig, but a very sceptical oneâ€™ (9 Feb 1748, Letters, 1.111)"" ""Developed by Dugald Stewart, Sir James Mackintosh, and T. B. Macaulay, the new whiggism cast Hume firmly in the adversarial role of a â€˜toryâ€™."""
1266	"Baker, Henry (1698-1774); Miller James (1706-1744)"	Male			0	0	0	0	
1267	"Akenside, Mark (1720-1771)"	Male			19	3	2	2	"ODNB: poet and physician. ""Akenside attended Newcastle Royal Grammar School, but is believed also to have received instruction from William Wilson, who was attached to the nonconformist meeting-house."" ""Akenside received sponsorship from the Dissenters' Society in London to study at Edinburgh University."" Studies at Leiden. Trouble with Warburton. c18 rumor: ""upon the accession of George III in 1760, both he and Dyson, who had been opposition, or patriot, whigs, became committed tories, as a result of which conversion Akenside obtained his post as physician-in-ordinary to the queen."" But ""there is no known evidence, either biographical or literary, to suggest any change of political principle on Akenside's part."" WWW: Saintsbury described Akenside's whiggism as ""windy, theoretical republicanism."""
1268	"Baker, Henry (1698-1774); Miller James (1706-1744); Moli&egrave;re (1622-1673)"	Male			0	0	0	0	
1269	"Aubin, Penelope (1679?-1731?)"	Female			10	0	0	2	"ODNB: novelist and translator. ""Her birth date and the names of her parents are not known, but judging from her later connections, the family were impoverished Huguenots."" ""There is no documented evidence, aside from her creation of â€˜goodâ€™ Catholic characters and some unappealing Huguenots, for the suggestion that she was herself a Catholic."""
1270	"Phillips, Edward (b. 1708&#47;9) "	Male			33	0	0	2	I had (fl. 1730-1740). ODNB: playwright.
1271	"Broome, William (1689-1745); Hesiod"	Male			0	0	0	0	
1272	"Hancock, John (fl. 1739)"	Male			0	0	0	0	Not in ODNB.
1273	"Dixon, Sarah (1671&#47;2-1765)"	Female			2	0	0	2	"I had (fl. 1672-1765). ODNB: poet. ""Details of Dixon's life are sparse and sometimes contradictory."""
1274	"Richardson, Samuel (bap. 1689, d. 1761)"	Male			10	0	6	2	"ODNB: printer and author. ""Much more risky were his associations with principals identified with the Jacobite cause cÃ©lÃ¨bre of 1722â€”Francis Atterbury, bishop of Rochester, his amanuensis, the Reverend George Kelly, and the duke of Wharton."" SR involved in publishing Wharton's opposition paper, the True Briton."
1275	"Cooke, Thomas (1703-1756)"	Male			22	0	1	2	"ODNB: translator and writer. ""In 1722 Cooke went to London to earn his living by his pen, contributing articles to the daily papers, and attaching himself to the whigs. He came to know Thomas Tickell, Ambrose Philips, Leonard Welsted, Richard Steele, and John Dennis."" Eulogizes Marlborough and attacks Pope adn Swift. ""Cooke, according to Sir Joseph Mawbey, said that Johnson was â€˜half a madman, half a scholar, three parts a Roman Catholick, and a compleat Jacobiteâ€™ (GM, 1st ser., 61, 1791, 1184)."" ""About 1741 Cooke became editor and author of the well-known Craftsman, in succession to Nicholas Amhurst."" Criticized Pelham administration."
1276	"Bellamy, Daniel, the Elder (b.1687); Abraham Cowley (1618-1667)"	Male			0	0	0	0	
1277	Philalethes [pseud.]	Male			0	0	0	0	"This might be Thomas Morgan. See ODNB, he publishes in 1739 a continuation of his ""Moral Philosopher."" See the following: ""Despite his opposition to certain of Chubb's views Morgan himself was destined to be labelled a fellow deist. This reputation was due largely to the work for which he is best known, The Moral Philosopher, published anonymously in 1737 (2nd edn, 1738), which took the form of â€˜a dialogue between Philalethes, a Christian Deist, and Theophanus, a Christian Jewâ€™. A second volume, by Philalethes, in answer to John Leland and John Chapman, appeared in 1739, and a third, against Leland and Moses Lowman, in 1740."""
1278	"Carter, Elizabeth (1717-1806)"	Female			10	0	0	2	"ODNB: poet, translator, and writer. ""In the seventeenth century members of the Carter family were active in the parliamentary cause in the civil war; in the eighteenth they were loyal supporters of the monarchy."" ""The study of religion was one of Carter's chief concerns throughout her life."" Associated with ""Cave's circle of (mostly minor) writers, and through him she got to know Thomas Birch, Jane Brereton, Moses Browne, Mary Masters, Richard Savage, and the as yet little-known Samuel Johnson."""
1279	"Pope, Alexander (1688-1744); Arbuthnot, John (bap. 1677, d. 1735)"	Male			0	0	3	0	
1280	"Morgan, Thomas (d. 1743)"	Male			10	3	0	10	"ODNB: theological and medical writer. ""He was made Independent minister at Bruton in Somerset but was ordained by the Presbyterian minister John Bowden at Frome in 1716 and was subsequently minister of a congregation at Marlborough, Wiltshire."" ""Although orthodox at the time of his ordination Morgan was dismissed from the ministry soon after 1720 on account of his views."" Doubts Athanasian view of Trinity. ""Despite his opposition to certain of Chubb's views Morgan himself was destined to be labelled a fellow deist."" Because of his ""Moral Philosopher."" ""A second volume, by Philalethes, in answer to John Leland and John Chapman, appeared in 1739."""
1281	"Gilbert, Thomas (bap. 1713, d. 1766)"	Male			0	0	0	0	Not in ODNB.
1282	"Collins, William (1721-1759)"	Male			2	0	0	2	"ODNB: poet. WC ""admitted as a scholar at Winchester College, where he began lifelong friendships with Joseph Warton and with lesser writers James Hampton, John Mulso, and William Whitehead."" ""Identified as a solipsistic bard of an age of graveyard poets, his back turned on the world of history, he is also the author of a set of patriotic odes that engage topics of contemporary war and peace, liberty, and mercy to the Jacobite rebels."""
1283	"Hervey, John, second Baron Hervey of Ickworth (1696-1743)"	Male			25	0	41	2	"ODNB: courtier and writer. Enters ""the Commons as a supporter of Sir Robert Walpole."" ""He sealed his close political friendship with Walpole in 1727 by supporting the first minister even when most observers thought the accession of George II meant the end of Sir Robert's career."" ""Hervey and his father remained close throughout the son's life, even though, as a country whig, Lord Bristol disapproved of Hervey's court whig politics."""
1284	"Fielding, Henry (1707-1754) and The Reverend William Young (d.1757); Aristophanes (c.448-c.380 B.C.) "	Male			0	0	0	0	
1285	"Turnbull, George (1698-1748)"	Male			23	0	40	5	"ODNB: theologian and teacher. ""While in Edinburgh Turnbull became a member of the Rankenian Club, founded in 1716 or 1717 by a circle of iconoclastic students and their friends, which included two of his closest associates, the preacher William Wishart (c.1692â€“1753) and the surgeon George Young (1692â€“1757)."" Writes to Toland. ""Additionally, he seems to have championed the ideology of â€˜old whigsâ€™ such as Lord Molesworth (1656â€“1725), with whom he corresponded in 1722â€“3."" Becomes tutor to Horace Walpole."
1286	"Wesley, Samuel, the Younger (1691-1739)"	Male			1	0	3	2	"ODNB: Church of England clergyman and poet. ""Wesley became friendly with tory politicians and poets such as Robert Harley, earl of Oxford, Alexander Pope, and Jonathan Swift, but the Atterbury connection ensured that he would receive no ecclesiastical preferment."" Writes in favor of Atterbury, against Walpole. ""In 1785 John Wesley claimed that he and Samuel, like their father, were tories but not Jacobites, Samuel only differing from him in believing it to be legitimate to oppose the king's ministers."" ""His influence shows in the persisting high-churchmanship of his brother Charles, and his early death removed the one person capable of standing up to John Wesley as an affectionate equal."""
1287	"Hill, Aaron (1685-1750)"	Male			10	0	0	2	ODNB: writer and entrepreneur. WWW: Christine Gerrard has a book on him.
1288	"Haywood, Eliza Fowler (1693-1756)"	Female			0	0	0	0	Two Haywood's. I should delete this record. I've already corrected the author_work table.
1289	"Mason, William (1725-1797)"	Male			2	0	1	2	"ODNB: poet and garden designer. ""Mason's family was staunchly whig, with some antiquarian interests, well connected, and considerably influenced his life's direction."" Gray and Mason. ""One side of his work is â€˜correctâ€™, informed by history, romance, religion, and sentiment; the other is informed by virulent political and personal attacks.""  ""Mason spent much of his adult life in opposition to the government of the dayâ€”to the policies of Lord Bute, and Lord North during the American war in particular."" ""His whig politics affected both his personal and literary relations: the mutual antipathy between him and the tory Dr Johnson had a political as well as a personal element."" Ruthless satires of tory ministers. ""Eventually disillusioned by the infighting of whig politicians, and their failure to deliver even moderate reforms, Mason switched his allegiance in 1784 to the young William Pitt, as the best hope for parliamentary reform and for the abolition of slavery, a decision which cost him friends, notably Horace Walpole."" Associated with Wilberforce; Mason is one of the earliest abolitionists."
1290	"Fielding, Sarah (1710-1768) "	Female			10	0	0	2	ODNB: novelist.
1291	"Ralph, James (1705-1762); original author: Thomas Tomkis (f. 1604-1615)"	Male			0	0	0	0	
1292	"Whaley, John (bap. 1710, d. 1745)"	Male			2	0	1	2	"ODNB: poet and tutor to Horace Walpole. ""In politics he was a staunch Hanoverian whig. His 1732 volume includes a lavishly flattering â€˜Epistle to the Right Honourable Sir Robert Walpoleâ€™ and a poem entitled â€˜Kew Gardensâ€™ celebrating Caroline, the queen consort."" Hanoverian Whig = court whig?"
1293	"Mendez, Moses (d. 1758); Gil Blas [Alain-Ren&eacute; Lesage] (1668-1747)"	Male			0	0	0	0	
1294	"Fordyce, David (bap. 1711, d. 1751)"	Male			46	4	0	5	"ODNB: university teacher and writer on education. ""During 1737 and 1738 Fordyce travelled in England, associating with leading English Presbyterians and considering a ministerial appointment."" Is he presbyterian?: ""Fordyce's books were secular in content and his theology is difficult to determine, which may explain why he never entered the ministry, except on a temporary basis."""
1295	"Ruffhead, James"	Male			0	0	0	0	Not in ODNB.
1296	Westminster Assembly (1643-1652)	Male			0	0	0	0	
1297	"Teft, Elizabeth (fl. 1741-7)"	Female			2	2	1	2	"ODNB: poet. ""She was a member of the middling ranks, although not well off financially, a pious Anglican, and (in the wake of the second Jacobite rising) a convinced Hanoverian supporter. """
1298	"Gray, Thomas (1716-1771)"	Male			2	0	0	2	"ODNB: poet and literary scholar. At Eton associated with ""Thomas Ashton (1716â€“1775), the son of a schoolmaster; Horace Walpole (1717â€“1797), youngest son of Sir Robert Walpole, then prime minister; and Richard West (1716â€“1742)."""
1299	"Croxall, Samuel (1688&#47;9-1752); Aesop"	Male			1	2	38	2	"ODNB: poet and Church of England clergyman. ""Croxall's first publications, in 1713 and 1714, were two anti-tory satires, purporting to be â€˜original cantosâ€™ of Spenser, and a welcoming ode on the arrival of George I."" ""More whig celebratory poems followed in 1715."" ""On 30 January 1730 he covertly attacked Walpole when he took Proverbs 25: 5 as the text for a sermon before the House of Commons in which he declared that kings should not screen wicked servants."" Joins opposition."
1300	"Pilkington, Laetitia (c. 1709-1750)"	Female			10	0	0	4	"ODNB: poet and autobiographer. ""Laetitia was married off on 31 May 1725 to an ambitious young clergyman, the poet Matthew Pilkington (1701â€“1774)."" Associated with Swift."
1301	"Smollett, Tobias (1721-1777)"	Male			10	0	4	5	"ODNB: writer. ""Smollett, recorded Carlyle, â€˜was not a Jacobite, but he had the feelings of a Scotch gentleman on the reported cruelties that were said to be exercised after the Battle of Cullodenâ€™ (ibid., 99)."" Verse satires: ""In a series of satirical vignettes Smollett targets individuals from a broad social spectrum: politicians William Pulteney and John Carteret; Sir John Cope and Hawley from the military; profiteers, such as Sampson Gideon (adviser to Walpole) and Sir Joshua Vanneck; the notorious quack Dr Thomas Thompson; writers Colley Cibber and Charles Macklin; andâ€”an especially virulent libelâ€”John Rich. Conversely, there are tributes to opponents of Walpole, such as Sir Richard Temple and Viscount Cobham, and praise for Pope, Chesterfield, Handel, and the Scottish lawyer Daniel MacKercher, whose career would be more fully documented in Peregrine Pickle (1751)."" ""Whig policy towards Scotland, and what he perceived as the corruption of Walpole's administration, had weakened his enthusiasm for the party to which his family was traditionally loyal.""  Supports unpopular Bute ministry by editing ""The Briton."" "" Smollett cherished his independenceâ€”of party, patronage, and literary, intellectual, or religious affiliation. Of his History he wrote, â€˜I have kept myself independent of all connexions which might have affected the candour of my intention. I have flattered no individual; I have cultivated no partyâ€™ (Letters, 69)."" IN ODNB on Goldsmith, Smollett's ""Critical Review"" is described as ""tory-oriented."" WWW: Electric Scotland writes, ""Smollett had been originally a Whig, but he gradually became something very like a Tory."""
1302	"Warton, Thomas, the elder (1688-1745)"	Male			1	2	11	0	"ODNB: Church of England clergyman and poet. ""He is chiefly remembered at Oxford for his Jacobite sympathies."" Preaches Jacobite sermon."
1303	Anonymous; [Lyttleton]	Unknown			0	0	0	0	
1304	"Loredano, Giovanni Francesco (1607-1661)"	Male			0	0	0	0	
1305	"Anonymous [A Gentleman Late of the Temple, George Osborn]"	Unknown			0	0	0	0	
1306	"Francis, Philip (1708-1773)"	Male			0	0	0	0	Not in ODNB.
1307	"Jones, Henry (1721-1770)"	Male			29	0	0	4	"ODNB: poet and playwright. Bricklayer: laboring class poet. ""Jones seized the moment by addressing celebratory verses to Chesterfield which were hand-delivered by his friend and supporter Singleton."" Chesterfield brings Jones to England. Protege."
1308	"Stepney, George (1663-1707)"	Male			8	0	1	2	"ODNB: diplomatist. Associated with ""James Montagu and Matthew Prior and developed a close friendship with Charles Montagu, later earl of Halifax, that lasted throughout his life"" at Westminster School. ""A persuasive pamphleteer and a member of the Kit-Cat Club, he joined William's side in the revolution of 1688."""
1309	"Cleland, John (bap. 1710, d. 1789)"	Male			10	2	0	2	"ODNB: novelist. ""Nichols justly remarked, when Cleland â€˜touched politics, he touched it like a torpedo, he was cold, benumbing, and soporificâ€™ (Nichols, 180)."" ""In his later years Cleland, repeatedly disparaged for his authorship of Memoirs, as well as for deistic views (despite his nominal Anglicanism), became increasingly embittered."""
1310	Anonymous [Old Sportsman]	Unknown			0	0	0	0	
1311	"Jemmat [n&eacute;e Yeo], Catherine (bap. 1714, d. 1766?)"	Female			10	0	0	2	I had (fl. 1752-1771). ODNB: memoirist.
1312	"Eusden, Laurence (1688-1730)"	Male			2	0	1	2	"ODNB: poet. ""Eusden, a whig, was not among the Trinity fellows hostile to the master, Richard Bentley."" ""Meanwhile Eusden's verse compliments to Addison, Lord Halifax, and the duke of Newcastle brought him the patronage of highly placed whigs."" ""In 1717 Eusden published a flattering epithalamium on the duke of Newcastle's marriage to Lady Henrietta Godolphin. His reward came when Nicholas Rowe died a year later and Newcastle, as lord chamberlain, made Eusden poet laureate."" Mocked by Scriblerians."
1313	"Dodd, William (1729-1777)"	Male			34	2	0	2	ODNB: Church of England clergyman and forger. Nicknamed Macaroni parson.
1314	"Bate, Julius (171-1771)"	Male			34	2	0	2	"ODNB: Church of England clergyman and theological writer. ""Bate attended Hutchinson in his last illness, in 1737, and thereafter became an inveterate apologist for his late teacher."""
1315	"Coventry, (William) Francis Walter (1725-1753&#47;4)"	Male			10	2	0	2	"ODNB: author. ""Coventry's position as a clergyman may explain why he remained anonymous despite his worldly novel's success."""
1316	"Lennox, n&eacute;e Ramsay, (Barbara) Charlotte (1730/1?-1804)"	Female			10	0	0	2	ODNB: novelist and writer. Born in Gibraltar.
1317	"West, Gilbert (1703-1756)"	Male			10	2	0	2	"ODNB: author. ""Though apparently a doubter in earlier years, in 1747 he published Observations on the History and Evidence of the Resurrection of Jesus Christ, which earned him the Oxford degree of DCL (30 March 1748), and a reputation as â€˜the miracle of the moral world, a Christian poetâ€™ (Montagu, 1.278)."" See ODNB entry on Montagu: West and Montagu become more religious together."
1318	"Paltock, Robert (1697-1767)"	Male			10	0	0	2	ODNB: romance writer. 
1319	"Clark [n&eacute;e Lewis], Esther  (bap. 1716, d. 1794)"	Female			2	0	0	2	"ODNB: poet. Associated with Samuel Bowden, Dr. Samuel Salter, and Sarah Fielding."
1320	"Duncombe, John (1729-1786); [pseud. Crito]"	Male			34	2	0	2	"ODNB: Church of England clergyman and writer. ""On 20 April 1761 Duncombe married the artist and poet Susanna Highmore [see Duncombe, Susanna (1725â€“1812)], daughter of Joseph and Susanna Highmore, and a childhood friend who shared his taste for literature."" Associated with Richardson."
1321	"Hammond, James (1710-1742)"	Male			11	0	7	2	"ODNB: politician and poet. Introduced to Chesterfield: ""He was now drawn by Chesterfield into the opposition circle centred upon the prince of Wales; he was equerry to the prince from 1733 (salary Â£300 p.a.) to his death."" ""Hammond was returned as opposition whig MP for Truro, on 13 May 1741, on the recommendation of Chesterfield and in the interest of the prince of Wales, duke of Cornwall."""
1322	"Jenyns, Soame (1704-1787)"	Male			12	0	1	2	"ODNB: author and politician. ""In A Free Inquiry into the Nature and Origin of Evil (1757), a rationalist theodicy typical of eighteenth-century optimism, Jenyns seemed to dismiss social ills too easily, embracing the hierarchical theory of the Great Chain of Being adopted by Alexander Pope in The Essay on Man (1732â€“4)."" ""'He is undoubtedly a fine writerâ€™, wrote John Wesley, 'but whether he is a Christian, Deist, or Atheist, I cannot tellâ€™ (Works, 4.82). "" ""His miscellaneous political and economic pamphlets were conditioned by long parliamentary experience. Being a typical government placeman and a conservative whig landowner he was wary of reforming ideas about equality, personal liberty, and resistance to authority, and tended to support the position of the government of the day on issues of policy."" Elected in 1747 as part of Newcastle's ""whig electoral machine."""
